성별,연령계층별,연,월,항목,자료값
남자,65세 이상,2014,6,실업자[천명],19.2
남자,65세 이상,2014,7,실업자[천명],17
남자,65세 이상,2014,8,실업자[천명],17
남자,65세 이상,2014,9,실업자[천명],17.2
남자,65세 이상,2014,10,실업자[천명],23.4
남자,65세 이상,2014,11,실업자[천명],16.2
남자,65세 이상,2014,12,실업자[천명],20.2
남자,65세 이상,2015,1,실업자[천명],46.3
남자,65세 이상,2015,2,실업자[천명],59
남자,65세 이상,2015,3,실업자[천명],38.9
남자,65세 이상,2015,4,실업자[천명],27.2
남자,65세 이상,2015,5,실업자[천명],26.6
남자,65세 이상,2015,6,실업자[천명],25.4
남자,65세 이상,2015,7,실업자[천명],27.2
남자,65세 이상,2015,8,실업자[천명],20.1
남자,65세 이상,2015,9,실업자[천명],23.1
남자,65세 이상,2015,10,실업자[천명],26.4
남자,65세 이상,2015,11,실업자[천명],19.2
남자,65세 이상,2015,12,실업자[천명],20
남자,65세 이상,2016,1,실업자[천명],41
남자,65세 이상,2016,2,실업자[천명],68.8
남자,65세 이상,2016,3,실업자[천명],27.5
남자,65세 이상,2016,4,실업자[천명],21
남자,65세 이상,2016,5,실업자[천명],24.4
남자,65세 이상,2016,6,실업자[천명],21.3
남자,65세 이상,2016,7,실업자[천명],23.7
남자,65세 이상,2016,8,실업자[천명],31.4
남자,65세 이상,2016,9,실업자[천명],27.6
남자,65세 이상,2016,10,실업자[천명],26.4
남자,65세 이상,2016,11,실업자[천명],22
남자,65세 이상,2016,12,실업자[천명],22.9
남자,65세 이상,2017,1,실업자[천명],46.8
남자,65세 이상,2017,2,실업자[천명],92
남자,65세 이상,2017,3,실업자[천명],38.9
남자,65세 이상,2017,4,실업자[천명],32
남자,65세 이상,2017,5,실업자[천명],31.8
남자,65세 이상,2017,6,실업자[천명],35.6
남자,65세 이상,2017,7,실업자[천명],26
남자,65세 이상,2017,8,실업자[천명],33.4
남자,65세 이상,2017,9,실업자[천명],28.2
남자,65세 이상,2017,10,실업자[천명],34.5
남자,65세 이상,2017,11,실업자[천명],30
남자,65세 이상,2017,12,실업자[천명],31.6
남자,65세 이상,2018,1,실업자[천명],57.4
남자,65세 이상,2018,2,실업자[천명],108.1
남자,65세 이상,2018,3,실업자[천명],58.8
남자,65세 이상,2018,4,실업자[천명],35.7
남자,65세 이상,2018,5,실업자[천명],28.9
남자,65세 이상,2018,6,실업자[천명],29.3
남자,65세 이상,2018,7,실업자[천명],25.4
남자,65세 이상,2018,8,실업자[천명],24.5
남자,65세 이상,2018,9,실업자[천명],31.4
남자,65세 이상,2018,10,실업자[천명],32.5
남자,65세 이상,2018,11,실업자[천명],30.2
남자,65세 이상,2018,12,실업자[천명],36.4
남자,65세 이상,2019,1,실업자[천명],83.6
남자,65세 이상,2019,2,실업자[천명],81
남자,65세 이상,2019,3,실업자[천명],41.4
남자,65세 이상,2019,4,실업자[천명],35.1
남자,65세 이상,2019,5,실업자[천명],45.1
남자,65세 이상,2019,6,실업자[천명],41.5
남자,65세 이상,2019,7,실업자[천명],30.5
남자,65세 이상,2019,8,실업자[천명],23.7
남자,65세 이상,2019,9,실업자[천명],26.6
남자,65세 이상,2019,10,실업자[천명],26.9
남자,65세 이상,2019,11,실업자[천명],30
남자,65세 이상,2019,12,실업자[천명],60.4
남자,65세 이상,2020,1,실업자[천명],112.2
남자,65세 이상,2020,2,실업자[천명],70.5
남자,65세 이상,2020,3,실업자[천명],54.6
남자,65세 이상,2020,4,실업자[천명],56.8
남자,65세 이상,2020,5,실업자[천명],56.5
남자,65세 이상,2020,6,실업자[천명],46.2
남자,65세 이상,2020,7,실업자[천명],49.9
남자,65세 이상,2020,8,실업자[천명],32.8
남자,65세 이상,2020,9,실업자[천명],30.8
남자,65세 이상,2020,10,실업자[천명],38.5
남자,65세 이상,2020,11,실업자[천명],29.6
남자,65세 이상,2020,12,실업자[천명],71.6
남자,65세 이상,2021,1,실업자[천명],151
남자,65세 이상,2021,2,실업자[천명],87
남자,65세 이상,2021,3,실업자[천명],55.3
남자,65세 이상,2021,4,실업자[천명],54.3
남자,65세 이상,2021,5,실업자[천명],56
여자,계,2011,1,실업자[천명],357.6
여자,계,2011,2,실업자[천명],451.3
여자,계,2011,3,실업자[천명],425.5
여자,계,2011,4,실업자[천명],354.2
여자,계,2011,5,실업자[천명],310.3
여자,계,2011,6,실업자[천명],333
여자,계,2011,7,실업자[천명],310.4
여자,계,2011,8,실업자[천명],279.1
여자,계,2011,9,실업자[천명],283.4
여자,계,2011,10,실업자[천명],265.5
여자,계,2011,11,실업자[천명],263.9
여자,계,2011,12,실업자[천명],284.1
여자,계,2012,1,실업자[천명],334.5
여자,계,2012,2,실업자[천명],446.7
여자,계,2012,3,실업자[천명],372.4
여자,계,2012,4,실업자[천명],349
여자,계,2012,5,실업자[천명],320.2
여자,계,2012,6,실업자[천명],318.6
여자,계,2012,7,실업자[천명],296.7
여자,계,2012,8,실업자[천명],292
여자,계,2012,9,실업자[천명],282.4
여자,계,2012,10,실업자[천명],280.5
여자,계,2012,11,실업자[천명],257.6
여자,계,2012,12,실업자[천명],255.2
여자,계,2013,1,실업자[천명],319.5
여자,계,2013,2,실업자[천명],378.2
여자,계,2013,3,실업자[천명],348.9
여자,계,2013,4,실업자[천명],322.4
여자,계,2013,5,실업자[천명],316.4
여자,계,2013,6,실업자[천명],314.4
여자,계,2013,7,실업자[천명],297.8
여자,계,2013,8,실업자[천명],283.8
여자,계,2013,9,실업자[천명],269
여자,계,2013,10,실업자[천명],271.4
여자,계,2013,11,실업자[천명],268.2
여자,계,2013,12,실업자[천명],306.5
여자,계,2014,1,실업자[천명],360.2
여자,계,2014,2,실업자[천명],521.8
여자,계,2014,3,실업자[천명],416.1
여자,계,2014,4,실업자[천명],434.1
여자,계,2014,5,실업자[천명],422
여자,계,2014,6,실업자[천명],410.1
여자,계,2014,7,실업자[천명],385.3
여자,계,2014,8,실업자[천명],350.7
여자,계,2014,9,실업자[천명],326.8
여자,계,2014,10,실업자[천명],343.3
여자,계,2014,11,실업자[천명],329.1
여자,계,2014,12,실업자[천명],363.3
여자,계,2015,1,실업자[천명],406.6
여자,계,2015,2,실업자[천명],532.1
여자,계,2015,3,실업자[천명],454.9
여자,계,2015,4,실업자[천명],454.7
여자,계,2015,5,실업자[천명],442.2
여자,계,2015,6,실업자[천명],431
여자,계,2015,7,실업자[천명],399.4
여자,계,2015,8,실업자[천명],370
여자,계,2015,9,실업자[천명],334.6
여자,계,2015,10,실업자[천명],347
여자,계,2015,11,실업자[천명],318.2
여자,계,2015,12,실업자[천명],355.7
여자,계,2016,1,실업자[천명],407
여자,계,2016,2,실업자[천명],571.6
여자,계,2016,3,실업자[천명],452.7
여자,계,2016,4,실업자[천명],447.9
여자,계,2016,5,실업자[천명],408.2
여자,계,2016,6,실업자[천명],401.3
여자,계,2016,7,실업자[천명],373.6
여자,계,2016,8,실업자[천명],390
여자,계,2016,9,실업자[천명],398.5
여자,계,2016,10,실업자[천명],388.3
여자,계,2016,11,실업자[천명],361
여자,계,2016,12,실업자[천명],377.9
여자,계,2017,1,실업자[천명],426.6
여자,계,2017,2,실업자[천명],601
여자,계,2017,3,실업자[천명],488.9
여자,계,2017,4,실업자[천명],476.7
여자,계,2017,5,실업자[천명],401.6
여자,계,2017,6,실업자[천명],430.4
여자,계,2017,7,실업자[천명],385.4
여자,계,2017,8,실업자[천명],391.2
여자,계,2017,9,실업자[천명],348.4
여자,계,2017,10,실업자[천명],347.3
여자,계,2017,11,실업자[천명],342.3
여자,계,2017,12,실업자[천명],352.5
여자,계,2018,1,실업자[천명],438.1
여자,계,2018,2,실업자[천명],581.6
여자,계,2018,3,실업자[천명],514.6
여자,계,2018,4,실업자[천명],478.8
여자,계,2018,5,실업자[천명],449.3
여자,계,2018,6,실업자[천명],430.9
여자,계,2018,7,실업자[천명],428.4
여자,계,2018,8,실업자[천명],457.9
여자,계,2018,9,실업자[천명],419.7
여자,계,2018,10,실업자[천명],397.6
여자,계,2018,11,실업자[천명],362.6
여자,계,2018,12,실업자[천명],357.8
여자,계,2019,1,실업자[천명],530.4
여자,계,2019,2,실업자[천명],583.5
여자,계,2019,3,실업자[천명],486.8
여자,계,2019,4,실업자[천명],498.2
여자,계,2019,5,실업자[천명],455.1
여자,계,2019,6,실업자[천명],459.5
여자,계,2019,7,실업자[천명],460.1
여자,계,2019,8,실업자[천명],343.2
여자,계,2019,9,실업자[천명],342.4
여자,계,2019,10,실업자[천명],344.7
여자,계,2019,11,실업자[천명],331.5
여자,계,2019,12,실업자[천명],405.9
여자,계,2020,1,실업자[천명],526.2
여자,계,2020,2,실업자[천명],509.4
여자,계,2020,3,실업자[천명],517.4
여자,계,2020,4,실업자[천명],496.8
여자,계,2020,5,실업자[천명],541.3
여자,계,2020,6,실업자[천명],534.2
여자,계,2020,7,실업자[천명],496
여자,계,2020,8,실업자[천명],380.5
여자,계,2020,9,실업자[천명],412.6
여자,계,2020,10,실업자[천명],423.4
여자,계,2020,11,실업자[천명],427
여자,계,2020,12,실업자[천명],541.6
여자,계,2021,1,실업자[천명],780.9
여자,계,2021,2,실업자[천명],614.2
여자,계,2021,3,실업자[천명],533.7
여자,계,2021,4,실업자[천명],494.4
여자,계,2021,5,실업자[천명],495.3
여자,15 - 19세,2011,1,실업자[천명],27.9
여자,15 - 19세,2011,2,실업자[천명],17.8
여자,15 - 19세,2011,3,실업자[천명],11.3
여자,15 - 19세,2011,4,실업자[천명],11.6
여자,15 - 19세,2011,5,실업자[천명],6.7
여자,15 - 19세,2011,6,실업자[천명],17
여자,15 - 19세,2011,7,실업자[천명],30.2
여자,15 - 19세,2011,8,실업자[천명],9.5
여자,15 - 19세,2011,9,실업자[천명],9.3
여자,15 - 19세,2011,10,실업자[천명],9.4
여자,15 - 19세,2011,11,실업자[천명],7.1
여자,15 - 19세,2011,12,실업자[천명],13.2
여자,15 - 19세,2012,1,실업자[천명],20.6
여자,15 - 19세,2012,2,실업자[천명],16.3
여자,15 - 19세,2012,3,실업자[천명],12.6
여자,15 - 19세,2012,4,실업자[천명],7
여자,15 - 19세,2012,5,실업자[천명],10
여자,15 - 19세,2012,6,실업자[천명],13.9
여자,15 - 19세,2012,7,실업자[천명],20.2
여자,15 - 19세,2012,8,실업자[천명],7.3
여자,15 - 19세,2012,9,실업자[천명],10.8
여자,15 - 19세,2012,10,실업자[천명],7.1
여자,15 - 19세,2012,11,실업자[천명],7.5
여자,15 - 19세,2012,12,실업자[천명],13.7
여자,15 - 19세,2013,1,실업자[천명],19.5
여자,15 - 19세,2013,2,실업자[천명],16.9
여자,15 - 19세,2013,3,실업자[천명],7.5
여자,15 - 19세,2013,4,실업자[천명],12.7
여자,15 - 19세,2013,5,실업자[천명],13.4
여자,15 - 19세,2013,6,실업자[천명],10.6
여자,15 - 19세,2013,7,실업자[천명],20.9
여자,15 - 19세,2013,8,실업자[천명],9.6
여자,15 - 19세,2013,9,실업자[천명],10.1
여자,15 - 19세,2013,10,실업자[천명],10
여자,15 - 19세,2013,11,실업자[천명],7.9
여자,15 - 19세,2013,12,실업자[천명],19.6
여자,15 - 19세,2014,1,실업자[천명],24.9
여자,15 - 19세,2014,2,실업자[천명],14.7
여자,15 - 19세,2014,3,실업자[천명],9
여자,15 - 19세,2014,4,실업자[천명],10.1
여자,15 - 19세,2014,5,실업자[천명],7.3
여자,15 - 19세,2014,6,실업자[천명],10.8
여자,15 - 19세,2014,7,실업자[천명],19.7
여자,15 - 19세,2014,8,실업자[천명],9.4
여자,15 - 19세,2014,9,실업자[천명],3.7
여자,15 - 19세,2014,10,실업자[천명],6.9
여자,15 - 19세,2014,11,실업자[천명],7.8
여자,15 - 19세,2014,12,실업자[천명],24.5
여자,15 - 19세,2015,1,실업자[천명],19.6
여자,15 - 19세,2015,2,실업자[천명],18.3
여자,15 - 19세,2015,3,실업자[천명],17.3
여자,15 - 19세,2015,4,실업자[천명],13.7
여자,15 - 19세,2015,5,실업자[천명],11.6
여자,15 - 19세,2015,6,실업자[천명],23.9
여자,15 - 19세,2015,7,실업자[천명],29.7
여자,15 - 19세,2015,8,실업자[천명],15.7
여자,15 - 19세,2015,9,실업자[천명],10.1
여자,15 - 19세,2015,10,실업자[천명],10.8
여자,15 - 19세,2015,11,실업자[천명],8.1
여자,15 - 19세,2015,12,실업자[천명],15.9
여자,15 - 19세,2016,1,실업자[천명],17.6
여자,15 - 19세,2016,2,실업자[천명],17.3
여자,15 - 19세,2016,3,실업자[천명],20.3
여자,15 - 19세,2016,4,실업자[천명],13.3
여자,15 - 19세,2016,5,실업자[천명],16.3
여자,15 - 19세,2016,6,실업자[천명],11.8
여자,15 - 19세,2016,7,실업자[천명],9.1
여자,15 - 19세,2016,8,실업자[천명],8.8
여자,15 - 19세,2016,9,실업자[천명],8.3
여자,15 - 19세,2016,10,실업자[천명],12.6
여자,15 - 19세,2016,11,실업자[천명],9.7
여자,15 - 19세,2016,12,실업자[천명],14.1
여자,15 - 19세,2017,1,실업자[천명],12.4
여자,15 - 19세,2017,2,실업자[천명],22.1
여자,15 - 19세,2017,3,실업자[천명],18.4
여자,15 - 19세,2017,4,실업자[천명],14.8
여자,15 - 19세,2017,5,실업자[천명],4.7
여자,15 - 19세,2017,6,실업자[천명],10.9
여자,15 - 19세,2017,7,실업자[천명],16.1
여자,15 - 19세,2017,8,실업자[천명],10.4
여자,15 - 19세,2017,9,실업자[천명],5.6
여자,15 - 19세,2017,10,실업자[천명],5.8
여자,15 - 19세,2017,11,실업자[천명],4.5
여자,15 - 19세,2017,12,실업자[천명],6
여자,15 - 19세,2018,1,실업자[천명],13.2
여자,15 - 19세,2018,2,실업자[천명],15.4
여자,15 - 19세,2018,3,실업자[천명],13.8
여자,15 - 19세,2018,4,실업자[천명],11.4
여자,15 - 19세,2018,5,실업자[천명],10
여자,15 - 19세,2018,6,실업자[천명],10.1
여자,15 - 19세,2018,7,실업자[천명],17.3
여자,15 - 19세,2018,8,실업자[천명],14.3
여자,15 - 19세,2018,9,실업자[천명],3.5
여자,15 - 19세,2018,10,실업자[천명],3.8
여자,15 - 19세,2018,11,실업자[천명],4.6
여자,15 - 19세,2018,12,실업자[천명],6.9
여자,15 - 19세,2019,1,실업자[천명],11.2
여자,15 - 19세,2019,2,실업자[천명],13.2
여자,15 - 19세,2019,3,실업자[천명],8.6
여자,15 - 19세,2019,4,실업자[천명],5.8
여자,15 - 19세,2019,5,실업자[천명],4.4
여자,15 - 19세,2019,6,실업자[천명],5.2
여자,15 - 19세,2019,7,실업자[천명],15
여자,15 - 19세,2019,8,실업자[천명],6.4
여자,15 - 19세,2019,9,실업자[천명],6.5
여자,15 - 19세,2019,10,실업자[천명],4
여자,15 - 19세,2019,11,실업자[천명],3.7
여자,15 - 19세,2019,12,실업자[천명],7.2
여자,15 - 19세,2020,1,실업자[천명],12.5
여자,15 - 19세,2020,2,실업자[천명],7.7
여자,15 - 19세,2020,3,실업자[천명],12.6
여자,15 - 19세,2020,4,실업자[천명],6.6
여자,15 - 19세,2020,5,실업자[천명],4.2
여자,15 - 19세,2020,6,실업자[천명],5.5
여자,15 - 19세,2020,7,실업자[천명],8.1
여자,15 - 19세,2020,8,실업자[천명],5.9
여자,15 - 19세,2020,9,실업자[천명],4
여자,15 - 19세,2020,10,실업자[천명],3.7
여자,15 - 19세,2020,11,실업자[천명],5.3
여자,15 - 19세,2020,12,실업자[천명],6.6
여자,15 - 19세,2021,1,실업자[천명],12.9
여자,15 - 19세,2021,2,실업자[천명],13.1
여자,15 - 19세,2021,3,실업자[천명],12.5
여자,15 - 19세,2021,4,실업자[천명],8.2
여자,15 - 19세,2021,5,실업자[천명],8.9
여자,20 - 24세,2011,1,실업자[천명],72.8
여자,20 - 24세,2011,2,실업자[천명],75.6
여자,20 - 24세,2011,3,실업자[천명],75.7
여자,20 - 24세,2011,4,실업자[천명],65.8
여자,20 - 24세,2011,5,실업자[천명],47.8
여자,20 - 24세,2011,6,실업자[천명],63.3
여자,20 - 24세,2011,7,실업자[천명],56.2
여자,20 - 24세,2011,8,실업자[천명],48.4
여자,20 - 24세,2011,9,실업자[천명],53.3
여자,20 - 24세,2011,10,실업자[천명],54
여자,20 - 24세,2011,11,실업자[천명],52.2
여자,20 - 24세,2011,12,실업자[천명],69
여자,20 - 24세,2012,1,실업자[천명],77.9
여자,20 - 24세,2012,2,실업자[천명],90.1
여자,20 - 24세,2012,3,실업자[천명],83.3
여자,20 - 24세,2012,4,실업자[천명],85.8
여자,20 - 24세,2012,5,실업자[천명],85.3
여자,20 - 24세,2012,6,실업자[천명],72.7
여자,20 - 24세,2012,7,실업자[천명],66.8
여자,20 - 24세,2012,8,실업자[천명],60.5
여자,20 - 24세,2012,9,실업자[천명],52.7
여자,20 - 24세,2012,10,실업자[천명],53.5
여자,20 - 24세,2012,11,실업자[천명],51.7
여자,20 - 24세,2012,12,실업자[천명],62.5
여자,20 - 24세,2013,1,실업자[천명],72.5
여자,20 - 24세,2013,2,실업자[천명],87.2
여자,20 - 24세,2013,3,실업자[천명],90.7
여자,20 - 24세,2013,4,실업자[천명],87
여자,20 - 24세,2013,5,실업자[천명],78.2
여자,20 - 24세,2013,6,실업자[천명],70.5
여자,20 - 24세,2013,7,실업자[천명],64.8
여자,20 - 24세,2013,8,실업자[천명],60.9
여자,20 - 24세,2013,9,실업자[천명],68.9
여자,20 - 24세,2013,10,실업자[천명],69.2
여자,20 - 24세,2013,11,실업자[천명],64.7
여자,20 - 24세,2013,12,실업자[천명],68.1
여자,20 - 24세,2014,1,실업자[천명],70.3
여자,20 - 24세,2014,2,실업자[천명],108.4
여자,20 - 24세,2014,3,실업자[천명],101.4
여자,20 - 24세,2014,4,실업자[천명],91.6
여자,20 - 24세,2014,5,실업자[천명],83.3
여자,20 - 24세,2014,6,실업자[천명],87.4
여자,20 - 24세,2014,7,실업자[천명],77.8
여자,20 - 24세,2014,8,실업자[천명],66.8
여자,20 - 24세,2014,9,실업자[천명],64.7
여자,20 - 24세,2014,10,실업자[천명],73.2
여자,20 - 24세,2014,11,실업자[천명],71.4
여자,20 - 24세,2014,12,실업자[천명],85.3
여자,20 - 24세,2015,1,실업자[천명],94.9
여자,20 - 24세,2015,2,실업자[천명],123.7
여자,20 - 24세,2015,3,실업자[천명],98.7
여자,20 - 24세,2015,4,실업자[천명],102.3
